Customer ID,Monetary,Frequency,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Hierarchical_Cluster
3062,59,1,22.76158017645151,3,4,3,343,Loyal Customers,1,1
3063,96,1,4.68777891375829,5,4,5,545,Champions,2,2
3064,43,1,72.6949926033256,1,4,2,142,Cannot Lose Them,0,0
3065,76,1,1.592061144496596,5,4,4,544,Champions,2,2
3066,59,1,14.32808687016382,4,4,3,443,Loyal Customers,1,1
3067,48,1,28.027315939300237,2,4,2,242,Cannot Lose Them,1,1
3068,22,1,0.34804025948064915,5,4,1,541,Others,1,1
3069,40,1,75.67558886806766,1,4,2,142,Cannot Lose Them,0,0
3070,73,1,0.7722613112240839,5,4,4,544,Champions,2,2
3071,26,1,6.716846222489923,4,4,1,441,Others,1,1
3072,41,1,34.671834378274085,2,4,2,242,Cannot Lose Them,1,1
3073,98,1,18.052838204010527,3,4,5,345,Loyal Customers,2,2
3074,63,1,9.722831201000748,4,4,3,443,Loyal Customers,2,2
3075,55,1,16.169550001768602,3,4,3,343,Loyal Customers,1,1
3076,90,1,72.24024146667472,1,4,5,145,At Risk,0,0
3077,46,1,22.27236267425136,3,4,2,342,Others,1,1
3078,88,1,45.560389426641,2,4,5,245,At Risk,2,0
3079,95,1,38.72551187127862,2,4,5,245,At Risk,2,0
3080,31,1,20.272995436897315,3,4,1,341,Others,1,1
3081,42,1,7.659464914676696,4,4,2,442,Others,1,1
3082,44,1,200.25497037704378,1,4,2,142,Cannot Lose Them,0,0
3083,99,1,18.20084662253017,3,4,5,345,Loyal Customers,2,2
3084,20,1,4.860237391579699,5,4,1,541,Others,1,1
3085,37,1,42.38629607760478,2,4,2,242,Cannot Lose Them,1,0
3086,50,1,3.1412465268305807,5,4,2,542,Others,1,1
3087,73,1,28.669346377164143,2,4,4,244,At Risk,2,2
3088,84,1,7.761265165381388,4,4,4,444,Champions,2,2
3089,64,1,3.3100814722682026,5,4,3,543,Loyal Customers,2,2
3090,21,1,63.159086647547504,1,4,1,141,Cannot Lose Them,0,0
3091,36,1,87.19471567616998,1,4,2,142,Cannot Lose Them,0,0
3092,81,1,10.436615148070075,4,4,4,444,Champions,2,2
3093,54,1,64.17723810938386,1,4,3,143,At Risk,0,0
3094,63,1,5.975380454067774,5,4,3,543,Loyal Customers,2,2
3095,59,1,32.14249851546849,2,4,3,243,At Risk,1,0
3096,53,1,2.2394065163566887,5,4,3,543,Loyal Customers,1,1
3097,63,1,13.0649470321014,4,4,3,443,Loyal Customers,2,2
3098,33,1,94.35683658907985,1,4,1,141,Cannot Lose Them,0,0
3099,64,1,13.709557240098247,4,4,3,443,Loyal Customers,2,2
3100,98,1,6.761660338179245,4,4,5,445,Champions,2,2
3101,85,1,11.5259118563619,4,4,5,445,Champions,2,2
3102,82,1,37.958264981705916,2,4,4,244,At Risk,2,0
3103,85,1,46.020904546691916,2,4,5,245,At Risk,2,0
3104,37,1,7.089945981041227,4,4,2,442,Others,1,1
3105,56,1,44.21179367254395,2,4,3,243,At Risk,0,0
3106,33,1,10.347303187262279,4,4,1,441,Others,1,1
3107,57,1,12.313207709638114,4,4,3,443,Loyal Customers,1,1
3108,31,1,26.592613825402495,3,4,1,341,Others,1,1
3109,69,1,41.97807922110533,2,4,4,244,At Risk,2,0
3110,92,1,0.8776845721683382,5,4,5,545,Champions,2,2
3111,46,1,44.46235413839132,2,4,2,242,Cannot Lose Them,1,0
3112,81,1,25.95078678403465,3,4,4,344,Loyal Customers,2,2
3113,97,1,0.7449784827438135,5,4,5,545,Champions,2,2
3114,93,1,25.59119579194025,3,4,5,345,Loyal Customers,2,0
3115,56,1,24.090431525069906,3,4,3,343,Loyal Customers,1,1
3116,53,1,22.90289064755419,3,4,3,343,Loyal Customers,1,1
3117,66,1,20.853489457647424,3,4,3,343,Loyal Customers,2,2
3118,50,1,14.348493441638158,4,4,2,442,Others,1,1
3119,97,1,3.0602930643972117,5,4,5,545,Champions,2,2
3120,79,1,44.69408398275784,2,4,4,244,At Risk,2,0
3121,76,1,93.44782528396144,1,5,4,154,At Risk,0,0
3122,38,1,7.892899715068264,4,5,2,452,Others,1,1
3123,45,1,14.313558485836179,4,5,2,452,Others,1,1
3124,77,1,18.929379878287016,3,5,4,354,Loyal Customers,2,2
3125,51,1,14.605956756795164,4,5,3,453,Loyal Customers,1,1
3126,26,1,63.94661934893332,1,5,1,151,Cannot Lose Them,0,0
3127,76,1,14.148114828961324,4,5,4,454,Champions,2,2
3128,94,1,0.30941803217188796,5,5,5,555,Champions,2,2
3129,32,1,2.673923537285772,5,5,1,551,Others,1,1
3130,20,1,1.7096391316451527,5,5,1,551,Others,1,1
3131,20,1,45.74279843240406,2,5,1,251,Cannot Lose Them,1,0
3132,59,1,30.750619720736644,2,5,3,253,At Risk,1,0
3133,97,1,107.55652444961937,1,5,5,155,At Risk,0,0
3134,68,1,26.94436122461964,3,5,4,354,Loyal Customers,2,0
3135,66,1,40.91802839183049,2,5,3,253,At Risk,2,0
3136,85,1,88.16133849677489,1,5,5,155,At Risk,0,0
3137,32,1,188.9182362569881,1,5,1,151,Cannot Lose Them,0,0
3138,44,1,53.37642916134182,1,5,2,152,Cannot Lose Them,0,0
3139,95,1,12.919805908017835,4,5,5,455,Champions,2,2
3140,85,1,10.213135106184131,4,5,5,455,Champions,2,2
3141,44,1,33.36213305105929,2,5,2,252,Cannot Lose Them,1,0
3142,30,1,24.542117268921945,3,5,1,351,Others,1,1
3143,21,1,18.889111306217224,3,5,1,351,Others,1,1
3144,22,1,4.505101146495478,5,5,1,551,Others,1,1
3145,70,1,10.314160869089049,4,5,4,454,Champions,2,2
3146,29,1,55.97948642644029,1,5,1,151,Cannot Lose Them,0,0
3147,83,1,2.787507112000708,5,5,4,554,Champions,2,2
3148,99,1,29.913736937721698,2,5,5,255,At Risk,2,0
3149,35,1,50.837203965938095,1,5,2,152,Cannot Lose Them,1,0
3150,40,1,73.83143628562917,1,5,2,152,Cannot Lose Them,0,0
3151,25,1,7.0774542217714345,4,5,1,451,Others,1,1
3152,64,1,30.099501364564354,2,5,3,253,At Risk,2,0
3153,90,1,67.177324724514,1,5,5,155,At Risk,0,0
3154,88,1,22.370515845882796,3,5,5,355,Loyal Customers,2,2
3155,55,1,12.549419106826248,4,5,3,453,Loyal Customers,1,1
3156,90,1,22.84517783977818,3,5,5,355,Loyal Customers,2,2
3157,50,1,27.634644077621,2,5,2,252,Cannot Lose Them,1,1
3158,34,1,33.59319761031326,2,5,1,251,Cannot Lose Them,1,1
3159,77,1,5.120930848698437,5,5,4,554,Champions,2,2
3160,89,1,26.912332729089893,3,5,5,355,Loyal Customers,2,2
3161,87,1,86.04440954750784,1,5,5,155,At Risk,0,0
3162,77,1,59.213515780072214,1,5,4,154,At Risk,0,0
3163,85,1,18.36801015962771,3,5,5,355,Loyal Customers,2,2
3164,66,1,1.0725534162445773,5,5,3,553,Loyal Customers,2,2
3165,32,1,31.529632705372606,2,5,1,251,Cannot Lose Them,1,1
3166,92,1,10.402452230465098,4,5,5,455,Champions,2,2
3167,80,1,20.488810150737493,3,5,4,354,Loyal Customers,2,2
3168,78,1,39.98714598983456,2,5,4,254,At Risk,2,0
3169,24,1,55.32513479878182,1,5,1,151,Cannot Lose Them,1,0
3170,59,1,125.96134656663965,1,5,3,153,At Risk,0,0
3171,41,1,2.5851809768277185,5,5,2,552,Others,1,1
3172,26,1,43.00910346696244,2,5,1,251,Cannot Lose Them,1,0
3173,52,1,36.91100842138071,2,5,3,253,At Risk,1,0
3174,46,1,1.206117488129839,5,5,2,552,Others,1,1
3175,52,1,37.4178730415648,2,5,3,253,At Risk,1,0
3176,42,1,13.63207614792342,4,5,2,452,Others,1,1
3177,37,1,15.511506480365515,3,5,2,352,Others,1,1
3178,52,1,43.37223458841414,2,5,3,253,At Risk,1,0
3179,34,1,41.65385905887555,2,5,1,251,Cannot Lose Them,1,0
3180,88,1,8.749753831330242,4,5,5,455,Champions,2,2
3181,88,1,14.799271557182212,4,5,5,455,Champions,2,2
3182,51,1,54.703907603730606,1,5,3,153,At Risk,0,0
3183,97,1,83.95226033046677,1,5,5,155,At Risk,0,0
3184,56,1,27.044577649905353,3,5,3,353,Loyal Customers,1,1
3185,53,1,15.169757214604306,3,5,3,353,Loyal Customers,1,1
3186,71,1,22.914570299962858,3,5,4,354,Loyal Customers,2,2
3187,93,1,11.744954943403956,4,5,5,455,Champions,2,2
3188,72,1,24.58769601671638,3,5,4,354,Loyal Customers,2,2
3189,59,1,73.19219300254646,1,5,3,153,At Risk,0,0
3190,87,1,1.9032167303874612,5,5,5,555,Champions,2,2
3191,78,1,8.188448908594111,4,5,4,454,Champions,2,2
3192,68,1,67.79355219737154,1,5,4,154,At Risk,0,0
3193,76,1,6.255496734609848,5,5,4,554,Champions,2,2
3194,99,1,32.27209997969286,2,5,5,255,At Risk,2,0
3195,52,1,27.162946827039946,3,5,3,353,Loyal Customers,1,1
3196,58,1,0.8896554329313551,5,5,3,553,Loyal Customers,1,1
3197,59,1,13.98470318551888,4,5,3,453,Loyal Customers,1,1
3198,71,1,81.20840706044933,1,5,4,154,At Risk,0,0
3199,94,1,34.12879891695694,2,5,5,255,At Risk,2,0
3200,40,1,6.023387075418308,5,5,2,552,Others,1,1
3201,24,1,15.273021688153882,3,5,1,351,Others,1,1
3202,38,1,8.036631422734384,4,5,2,452,Others,1,1
3203,37,1,16.384461274571873,3,5,2,352,Others,1,1
3204,29,1,85.55681328172835,1,5,1,151,Cannot Lose Them,0,0
3205,92,1,30.624821252377288,2,5,5,255,At Risk,2,0
3206,24,1,4.301849145140967,5,5,1,551,Others,1,1
3207,52,1,10.835770025494654,4,5,3,453,Loyal Customers,1,1
3208,29,1,1.1336712336126942,5,5,1,551,Others,1,1
3209,30,1,25.61198703047033,3,5,1,351,Others,1,1
3210,31,1,98.82332761184446,1,5,1,151,Cannot Lose Them,0,0
3211,67,1,42.50783963748841,2,5,3,253,At Risk,2,0
3212,65,1,4.64203936050453,5,5,3,553,Loyal Customers,2,2
3213,22,1,61.113529543804795,1,5,1,151,Cannot Lose Them,0,0
3214,56,1,33.7993946930634,2,5,3,253,At Risk,1,0
3215,78,1,12.398802753807963,4,5,4,454,Champions,2,2
3216,90,1,65.38221063650646,1,5,5,155,At Risk,0,0
3217,85,1,41.261785235016006,2,5,5,255,At Risk,2,0
3218,58,1,68.12716782940383,1,5,3,153,At Risk,0,0
3219,34,1,12.194819396769798,4,5,1,451,Others,1,1
3220,40,1,10.720239900785364,4,5,2,452,Others,1,1
3221,29,1,8.819931856363956,4,5,1,451,Others,1,1
3222,76,1,37.631438658087085,2,5,4,254,At Risk,2,0
3223,84,1,4.656103005695323,5,5,4,554,Champions,2,2
3224,65,1,0.9860911096785203,5,5,3,553,Loyal Customers,2,2
3225,80,1,19.48802164352277,3,5,4,354,Loyal Customers,2,2
3226,98,1,4.416402131679767,5,5,5,555,Champions,2,2
3227,71,1,9.525681826668471,4,5,4,454,Champions,2,2
3228,69,1,41.960373978566345,2,5,4,254,At Risk,2,0
3229,95,1,11.121102881894306,4,5,5,455,Champions,2,2
3230,67,1,65.98128439574087,1,5,3,153,At Risk,0,0
3231,49,1,44.799914862845895,2,5,2,252,Cannot Lose Them,1,0
3232,97,1,82.70966127298058,1,5,5,155,At Risk,0,0
3233,34,1,35.54280565260504,2,5,1,251,Cannot Lose Them,1,1
3234,74,1,20.16713894339638,3,5,4,354,Loyal Customers,2,2
3235,96,1,28.809813890669076,2,5,5,255,At Risk,2,0
3236,68,1,8.924025542545062,4,5,4,454,Champions,2,2
3237,84,1,1.2581711966377804,5,5,4,554,Champions,2,2
3238,57,1,19.01830639654309,3,5,3,353,Loyal Customers,1,1
3239,84,1,33.508144976874284,2,5,4,254,At Risk,2,0
3240,32,1,16.937248864707517,3,5,1,351,Others,1,1
3241,37,1,59.12485825210825,1,5,2,152,Cannot Lose Them,0,0
3242,58,1,22.036486323374167,3,5,3,353,Loyal Customers,1,1
3243,74,1,17.210744660512987,3,5,4,354,Loyal Customers,2,2
3244,99,1,13.597961653107923,4,5,5,455,Champions,2,2
3245,81,1,36.08338721794638,2,5,4,254,At Risk,2,0
3246,76,1,32.78729570998125,2,5,4,254,At Risk,2,2
3247,98,1,64.9886140718792,1,5,5,155,At Risk,0,0
3248,91,1,17.283242730950775,3,5,5,355,Loyal Customers,2,2
3249,79,1,28.72407228731328,2,5,4,254,At Risk,2,2
3250,83,1,31.268314439489828,2,5,4,254,At Risk,2,0
3251,90,1,4.475424298783211,5,5,5,555,Champions,2,2
3252,20,1,16.25482067540423,3,5,1,351,Others,1,1
3253,21,1,107.33616830731792,1,5,1,151,Cannot Lose Them,0,0
3254,60,1,1.8851577257343002,5,5,3,553,Loyal Customers,2,1
3255,31,1,21.15807290830221,3,5,1,351,Others,1,1
3256,40,1,7.262259286028381,4,5,2,452,Others,1,1
3257,26,1,45.66278701068272,2,5,1,251,Cannot Lose Them,1,0
3258,98,1,5.151355997265499,5,5,5,555,Champions,2,2
3259,51,1,22.237218518792613,3,5,3,353,Loyal Customers,1,1
3260,95,1,46.8527154998839,2,5,5,255,At Risk,2,0
3261,36,1,38.07798209406342,2,5,2,252,Cannot Lose Them,1,0
3262,52,1,21.839686244600518,3,5,3,353,Loyal Customers,1,1
3263,35,1,45.096435991444544,2,5,2,252,Cannot Lose Them,1,0
3264,68,1,3.82424244923004,5,5,4,554,Champions,2,2
3265,50,1,23.501842118291076,3,5,2,352,Others,1,1
3266,100,1,1.891256081697961,5,5,5,555,Champions,2,2
3267,74,1,16.273879152543746,3,5,4,354,Loyal Customers,2,2
3268,45,1,18.51136114647062,3,5,2,352,Others,1,1
3269,97,1,23.192512952317504,3,5,5,355,Loyal Customers,2,0
3270,60,1,28.91071503750449,2,5,3,253,At Risk,2,0
3271,25,1,61.78454827854503,1,5,1,151,Cannot Lose Them,0,0
3272,55,1,15.598686620713128,3,5,3,353,Loyal Customers,1,1
3273,99,1,78.16155562468012,1,5,5,155,At Risk,0,0
3274,45,1,15.225203030402392,3,5,2,352,Others,1,1
3275,20,1,26.77138250456288,3,5,1,351,Others,1,1
3276,88,1,5.771391575130898,5,5,5,555,Champions,2,2
3277,99,1,52.05796381867131,1,5,5,155,At Risk,2,0
3278,86,1,18.179378086287436,3,5,5,355,Loyal Customers,2,2
3279,70,1,18.15704381028404,3,5,4,354,Loyal Customers,2,2
3280,50,1,22.951607769153263,3,5,2,352,Others,1,1
3281,57,1,8.221904190377579,4,5,3,453,Loyal Customers,1,1
3282,69,1,41.27103052454611,2,5,4,254,At Risk,2,0
3283,94,1,19.23943285303001,3,5,5,355,Loyal Customers,2,2
3284,24,1,19.078640343292115,3,5,1,351,Others,1,1
3285,79,1,38.72706972303659,2,5,4,254,At Risk,2,0
3286,31,1,32.398734732633606,2,5,1,251,Cannot Lose Them,1,1
3287,67,1,68.31239300541945,1,5,3,153,At Risk,0,0
3288,63,1,53.469138308663204,1,5,3,153,At Risk,0,0
3289,61,1,15.975245240849924,3,5,3,353,Loyal Customers,2,1
3290,50,1,66.9666137385852,1,5,2,152,Cannot Lose Them,0,0
3291,82,1,28.297530433542263,2,5,4,254,At Risk,2,0
3292,51,1,8.797107158533091,4,5,3,453,Loyal Customers,1,1
3293,23,1,22.120401384930194,3,5,1,351,Others,1,1
3294,91,1,68.30810130510086,1,5,5,155,At Risk,0,0
3295,60,1,17.761480547941837,3,5,3,353,Loyal Customers,2,2
3296,34,1,13.24283199158374,4,5,1,451,Others,1,1
3297,23,1,10.579565563803577,4,5,1,451,Others,1,1
3298,82,1,55.75871618019378,1,5,4,154,At Risk,0,0
3299,73,1,16.203848087473464,3,5,4,354,Loyal Customers,2,2
3300,32,1,147.07836583704955,1,5,1,151,Cannot Lose Them,0,0
3301,80,1,13.288904024194427,4,5,4,454,Champions,2,2
3302,58,1,25.74561849813606,3,5,3,353,Loyal Customers,1,1
3303,82,1,3.4845600372334187,5,5,4,554,Champions,2,2
3304,60,1,28.532161997204128,2,5,3,253,At Risk,2,0
3305,79,1,0.5425532400144458,5,5,4,554,Champions,2,2
3306,41,1,15.477736956792572,3,5,2,352,Others,1,1
3307,39,1,39.19936173356438,2,5,2,252,Cannot Lose Them,1,0
3308,36,1,50.618719629182124,1,5,2,152,Cannot Lose Them,1,0
3309,70,1,25.518907643530504,3,5,4,354,Loyal Customers,2,2
3310,47,1,28.455755523960093,2,5,2,252,Cannot Lose Them,1,1
3311,27,1,14.166002579283115,4,5,1,451,Others,1,1
3312,52,1,21.451875189699006,3,5,3,353,Loyal Customers,1,1
3313,75,1,20.729230708852352,3,5,4,354,Loyal Customers,2,2
3314,30,1,95.09719420316199,1,5,1,151,Cannot Lose Them,0,0
3315,94,1,25.4045692215329,3,5,5,355,Loyal Customers,2,0
3316,68,1,39.75566815095968,2,5,4,254,At Risk,2,0
3317,45,1,80.7480570283227,1,5,2,152,Cannot Lose Them,0,0
3318,67,1,4.222285343367098,5,5,3,553,Loyal Customers,2,2
3319,46,1,65.78702055294225,1,5,2,152,Cannot Lose Them,0,0
3320,31,1,38.17841513977125,2,5,1,251,Cannot Lose Them,1,0
3321,44,1,36.059049009570685,2,5,2,252,Cannot Lose Them,1,0
3322,100,1,0.590316571669541,5,5,5,555,Champions,2,2
3323,92,1,25.67063268098073,3,5,5,355,Loyal Customers,2,0
3324,78,1,116.67662977155773,1,5,4,154,At Risk,0,0
3325,32,1,8.960879005620413,4,5,1,451,Others,1,1
3326,97,1,2.2638780189249847,5,5,5,555,Champions,2,2
3327,95,1,4.838145928913176,5,5,5,555,Champions,2,2
3328,64,1,1.666547233985298,5,5,3,553,Loyal Customers,2,2
3329,35,1,9.349631182725043,4,5,2,452,Others,1,1
3330,54,1,11.983028427062226,4,5,3,453,Loyal Customers,1,1
3331,96,1,7.882665437342253,4,5,5,455,Champions,2,2
3332,58,1,21.701711324405974,3,5,3,353,Loyal Customers,1,1
3333,23,1,40.48673970176354,2,5,1,251,Cannot Lose Them,1,0
3334,35,1,44.83473780038362,2,5,2,252,Cannot Lose Them,1,0
3335,23,1,28.6471475819953,2,5,1,251,Cannot Lose Them,1,1
3336,94,1,121.33488222762591,1,5,5,155,At Risk,0,0
3337,45,1,40.438305090986866,2,5,2,252,Cannot Lose Them,1,0
3338,23,1,108.81459040733827,1,5,1,151,Cannot Lose Them,0,0
3339,94,1,6.474238583956167,5,5,5,555,Champions,2,2
3340,99,1,28.439825402440214,2,5,5,255,At Risk,2,0
3341,36,1,32.327815679618666,2,5,2,252,Cannot Lose Them,1,1
3342,50,1,43.370295938522716,2,5,2,252,Cannot Lose Them,1,0
3343,81,1,17.84117616351622,3,5,4,354,Loyal Customers,2,2
3344,31,1,12.21927918279522,4,5,1,451,Others,1,1
3345,48,1,6.732516770460034,4,5,2,452,Others,1,1
3346,91,1,30.69759267295802,2,5,5,255,At Risk,2,0
3347,99,1,15.935218986671414,3,5,5,355,Loyal Customers,2,2
3348,70,1,170.97531394328627,1,5,4,154,At Risk,0,0
3349,74,1,4.952467658430011,5,5,4,554,Champions,2,2
3350,79,1,14.655474833099642,4,5,4,454,Champions,2,2
3351,33,1,27.15400190888897,3,5,1,351,Others,1,1
3352,49,1,8.730651170039216,4,5,2,452,Others,1,1
3353,96,1,114.14389752224658,1,5,5,155,At Risk,0,0
3354,66,1,2.401160155532768,5,5,3,553,Loyal Customers,2,2
3355,45,1,1.2666101395454543,5,5,2,552,Others,1,1
3356,28,1,14.813974681474653,4,5,1,451,Others,1,1
3357,48,1,128.97359732453305,1,5,2,152,Cannot Lose Them,0,0
3358,67,1,21.26463374149773,3,5,3,353,Loyal Customers,2,2
3359,59,1,31.965472919216204,2,5,3,253,At Risk,1,0
3360,74,1,12.985929197221457,4,5,4,454,Champions,2,2
3361,81,1,36.40172119830777,2,5,4,254,At Risk,2,0
3362,26,1,3.912543464177142,5,5,1,551,Others,1,1
3363,61,1,1.5396047588747819,5,5,3,553,Loyal Customers,2,2
3364,23,1,44.36974279548994,2,5,1,251,Cannot Lose Them,1,0
3365,33,1,4.914885131462896,5,5,1,551,Others,1,1
3366,58,1,42.81966183769196,2,5,3,253,At Risk,0,0
3367,65,1,20.795472972439516,3,5,3,353,Loyal Customers,2,2
3368,48,1,86.30274322025753,1,5,2,152,Cannot Lose Them,0,0
3369,25,1,45.093234293379716,2,5,1,251,Cannot Lose Them,1,0
3370,51,1,7.133444873151995,4,5,3,453,Loyal Customers,1,1
3371,31,1,10.70058905184896,4,5,1,451,Others,1,1
3372,99,1,1.0633090182367226,5,5,5,555,Champions,2,2
3373,25,1,7.5211493242818355,4,5,1,451,Others,1,1
3374,52,1,39.92750727613329,2,5,3,253,At Risk,1,0
3375,47,1,57.17642396670992,1,5,2,152,Cannot Lose Them,0,0
3376,98,1,38.28787422330445,2,5,5,255,At Risk,2,0
3377,46,1,147.8851632281331,1,5,2,152,Cannot Lose Them,0,0
3378,32,1,3.4202415891716047,5,5,1,551,Others,1,1
3379,75,1,16.47871967434713,3,5,4,354,Loyal Customers,2,2
3380,51,1,8.584496814165368,4,5,3,453,Loyal Customers,1,1
3381,52,1,17.37168237555824,3,5,3,353,Loyal Customers,1,1
3382,66,1,102.4876464072584,1,5,3,153,At Risk,0,0
3383,35,1,27.762949285561486,2,5,2,252,Cannot Lose Them,1,1
3384,43,1,74.88011594135413,1,5,2,152,Cannot Lose Them,0,0
3385,24,1,13.20255601317758,4,5,1,451,Others,1,1
3386,83,1,80.06210247793038,1,5,4,154,At Risk,0,0
3387,62,1,14.334857277010252,4,5,3,453,Loyal Customers,2,2
3388,78,1,18.517014076773684,3,5,4,354,Loyal Customers,2,2
3389,61,1,5.210790541530823,5,5,3,553,Loyal Customers,2,1
3390,57,1,0.8554813437040115,5,5,3,553,Loyal Customers,1,1
3391,70,1,16.216931109065577,3,5,4,354,Loyal Customers,2,2
3392,57,1,0.553142382459536,5,5,3,553,Loyal Customers,1,1
3393,74,1,0.5867765992794172,5,5,4,554,Champions,2,2
3394,90,1,57.92675447738913,1,5,5,155,At Risk,0,0
3395,98,1,55.60709452299257,1,5,5,155,At Risk,0,0
3396,43,1,11.22402098510542,4,5,2,452,Others,1,1
3397,37,1,73.14073614259019,1,5,2,152,Cannot Lose Them,0,0
3398,38,1,9.420446581120096,4,5,2,452,Others,1,1
3399,60,1,82.11772059809154,1,5,3,153,At Risk,0,0
3400,55,1,59.5695654426419,1,5,3,153,At Risk,0,0
3401,51,1,20.35005793235057,3,5,3,353,Loyal Customers,1,1
3402,71,1,43.067595146549884,2,5,4,254,At Risk,2,0
3403,61,1,22.960023057905257,3,5,3,353,Loyal Customers,2,2
3404,65,1,48.07229702202393,1,5,3,153,At Risk,0,0
3405,34,1,19.503651293504333,3,5,1,351,Others,1,1
3406,87,1,4.835290381751799,5,5,5,555,Champions,2,2
3407,79,1,5.551923700012507,5,5,4,554,Champions,2,2
3408,46,1,42.69625462164112,2,5,2,252,Cannot Lose Them,1,0
3409,72,1,49.747492838060424,1,5,4,154,At Risk,0,0
3410,93,1,35.19697949125571,2,5,5,255,At Risk,2,0
3411,76,1,17.59415973833431,3,5,4,354,Loyal Customers,2,2
3412,56,1,10.057405956532438,4,5,3,453,Loyal Customers,1,1
3413,83,1,8.94506082800623,4,5,4,454,Champions,2,2
3414,90,1,18.394823206769775,3,5,5,355,Loyal Customers,2,2
3415,94,1,17.038490314796288,3,5,5,355,Loyal Customers,2,2
3416,68,1,33.73926485038176,2,5,4,254,At Risk,2,2
3417,53,1,104.59666548605699,1,5,3,153,At Risk,0,0
3418,35,1,84.506807519574,1,5,2,152,Cannot Lose Them,0,0
3419,30,1,8.161064749086767,4,5,1,451,Others,1,1
3420,26,1,21.545663594125994,3,5,1,351,Others,1,1
3421,60,1,4.9457158664803025,5,5,3,553,Loyal Customers,2,1
3422,30,1,40.67688025754319,2,5,1,251,Cannot Lose Them,1,0
3423,91,1,33.68659093921622,2,5,5,255,At Risk,2,0
3424,71,1,36.16095341628915,2,5,4,254,At Risk,2,0
3425,64,1,41.62756363834902,2,5,3,253,At Risk,2,0
3426,54,1,8.659867402866663,4,5,3,453,Loyal Customers,1,1
3427,35,1,7.9872222572168035,4,5,2,452,Others,1,1
3428,38,1,14.310472958670198,4,5,2,452,Others,1,1
3429,69,1,38.26948975160546,2,5,4,254,At Risk,2,0
3430,96,1,33.641846397737424,2,5,5,255,At Risk,2,0
3431,73,1,87.92359986817942,1,5,4,154,At Risk,0,0
3432,49,1,11.018191695269637,4,5,2,452,Others,1,1
3433,44,1,12.289176463988733,4,5,2,452,Others,1,1
3434,93,1,14.983091954812162,3,5,5,355,Loyal Customers,2,2
3435,72,1,1.1917796685910718,5,5,4,554,Champions,2,2
3436,91,1,38.186458619695976,2,5,5,255,At Risk,2,0
3437,83,1,41.5821308075154,2,5,4,254,At Risk,2,0
3438,62,1,6.530017711302906,5,5,3,553,Loyal Customers,2,2
3439,71,1,1.5130827089387544,5,5,4,554,Champions,2,2
3440,93,1,92.96868040642404,1,5,5,155,At Risk,0,0
3441,63,1,3.6732762550119524,5,5,3,553,Loyal Customers,2,2
3442,96,1,24.67399265617398,3,5,5,355,Loyal Customers,2,0
3443,78,1,9.652721430350145,4,5,4,454,Champions,2,2
3444,24,1,100.91025876950069,1,5,1,151,Cannot Lose Them,0,0
3445,63,1,12.213414257278982,4,5,3,453,Loyal Customers,2,2
3446,58,1,96.31177170854986,1,5,3,153,At Risk,0,0
3447,55,1,121.62182932159027,1,5,3,153,At Risk,0,0
3448,58,1,22.050788742161362,3,5,3,353,Loyal Customers,1,1
3449,28,1,15.112179730729324,3,5,1,351,Others,1,1
3450,37,1,39.6708209830442,2,5,2,252,Cannot Lose Them,1,0
3451,78,1,29.77837998676316,2,5,4,254,At Risk,2,2
3452,73,1,124.40901632744654,1,5,4,154,At Risk,0,0
3453,20,1,27.415488125807006,3,5,1,351,Others,1,1
3454,60,1,32.633209798521726,2,5,3,253,At Risk,2,0
3455,71,1,16.040230326727126,3,5,4,354,Loyal Customers,2,2
3456,89,1,24.47090161543629,3,5,5,355,Loyal Customers,2,2
3457,53,1,7.167367271335346,4,5,3,453,Loyal Customers,1,1
3458,87,1,23.41712708143537,3,5,5,355,Loyal Customers,2,2
3459,37,1,19.85542560474341,3,5,2,352,Others,1,1
3460,37,1,5.574686449909514,5,5,2,552,Others,1,1
3461,78,1,3.14483141108042,5,5,4,554,Champions,2,2
3462,23,1,27.31046910648456,3,5,1,351,Others,1,1
3463,73,1,31.950153120889425,2,5,4,254,At Risk,2,2
3464,27,1,41.1395268350162,2,5,1,251,Cannot Lose Them,1,0
3465,59,1,77.87919364235061,1,5,3,153,At Risk,0,0
3466,53,1,5.450794957093169,5,5,3,553,Loyal Customers,1,1
3467,42,1,9.454534111863516,4,5,2,452,Others,1,1
3468,45,1,5.088924661895546,5,5,2,552,Others,1,1
3469,89,1,26.65297663763577,3,5,5,355,Loyal Customers,2,2
3470,85,1,61.78789396369576,1,5,5,155,At Risk,0,0
3471,69,1,6.700168522254419,4,5,4,454,Champions,2,2
3472,66,1,6.106703569780768,5,5,3,553,Loyal Customers,2,2
3473,42,1,5.797253821322965,5,5,2,552,Others,1,1
3474,40,1,63.53037092867978,1,5,2,152,Cannot Lose Them,0,0
3475,82,1,7.955296656789119,4,5,4,454,Champions,2,2
3476,88,1,9.519562814508829,4,5,5,455,Champions,2,2
3477,99,1,34.27957721743045,2,5,5,255,At Risk,2,0
3478,85,1,13.73820076198745,4,5,5,455,Champions,2,2
3479,57,1,62.694347730547925,1,5,3,153,At Risk,0,0
3480,56,1,5.347772739237259,5,5,3,553,Loyal Customers,1,1
3481,79,1,65.44999299282144,1,5,4,154,At Risk,0,0
